chr16	91720000	91721999	77
chr16	91722000	91723999	78
chr16	91724000	91725999	79
chr16	91726000	91727999	80
chr16	91728000	91729999	81
chr16	91730000	91731999	82
chr16	91732000	91733999	83
chr16	91734000	91735999	84
chr16	91736000	91737999	85
chr16	91738000	91739999	86
chr16	91740000	91741999	87
chr16	91742000	91743999	88
chr16	91744000	91745999	89
chr16	91746000	91747999	90
chr16	91748000	91749999	91
chr16	91750000	91751999	92
chr16	91752000	91753999	93
chr16	91754000	91755999	94
chr16	91756000	91757999	95
chr16	91758000	91759999	96
chr16	91760000	91761999	97
chr16	91762000	91763999	98
chr16	91764000	91765999	99
chr16	91766000	91767999	100
chr16	91768000	91769999	101
chr16	91770000	91771999	102
chr16	91772000	91773999	103
chr16	91774000	91775999	104
chr16	91776000	91777999	105
chr16	91778000	91779999	106
chr16	91780000	91781999	107
chr16	91782000	91783999	108
chr16	91784000	91785999	109
chr16	91786000	91787999	110
chr16	91788000	91789999	111
chr16	91790000	91791999	112
chr16	91792000	91793999	113
chr16	91794000	91795999	114
chr16	91796000	91797999	115
chr16	91798000	91799999	116
chr16	91800000	91801999	117
chr16	91802000	91803999	118
chr16	91804000	91805999	119
chr16	91806000	91807999	120
chr16	91808000	91809999	121
chr16	91810000	91811999	122
chr16	91812000	91813999	123
chr16	91814000	91815999	124
chr16	91816000	91817999	125
chr16	91818000	91819999	126
chr16	91820000	91821999	127
chr16	91822000	91823999	128
chr16	91824000	91825999	129
chr16	91826000	91827999	130
chr16	91828000	91829999	131
chr16	91830000	91831999	132
chr16	91832000	91833999	133
chr16	91834000	91835999	134
chr16	91836000	91837999	135
chr16	91838000	91839999	136
chr16	91840000	91841999	137
chr16	91842000	91843999	138
chr16	91844000	91845999	139
chr16	91846000	91847999	140
chr16	91848000	91849999	141
chr16	91850000	91851999	142
chr16	91852000	91853999	143
chr16	91854000	91855999	144
chr16	91856000	91857999	145
chr16	91858000	91859999	146
chr16	91860000	91861999	147
chr16	91862000	91863999	148
chr16	91864000	91865999	149
chr16	91866000	91867999	150
chr16	91868000	91869999	151
chr16	91870000	91871999	152
chr16	91872000	91873999	153
chr16	91874000	91875999	154
chr16	91876000	91877999	155
chr16	91878000	91879999	156
chr16	91880000	91881999	157
chr16	91882000	91883999	158
chr16	91884000	91885999	159
chr16	91886000	91887999	160
chr16	91888000	91889999	161
chr16	91890000	91891999	162
chr16	91892000	91893999	163
chr16	91894000	91895999	164
chr16	91896000	91897999	165
chr16	91898000	91899999	166
chr16	91900000	91901999	167
chr16	91902000	91903999	168
chr16	91904000	91905999	169
chr16	91906000	91907999	170
chr16	91908000	91909999	171
chr16	91910000	91911999	172
chr16	91912000	91913999	173
chr16	91914000	91915999	174
chr16	91916000	91917999	175
chr16	91918000	91919999	176
chr16	91920000	91921999	177
chr16	91922000	91923999	178
chr16	91924000	91925999	179
chr16	91926000	91927999	180
chr16	91928000	91929999	181
chr16	91930000	91931999	182
chr16	91932000	91933999	183
chr16	91934000	91935999	184
chr16	91936000	91937999	185
chr16	91938000	91939999	186
chr16	91940000	91941999	187
chr16	91942000	91943999	188
chr16	91944000	91945999	189
chr16	91946000	91947999	190
chr16	91948000	91949999	191
chr16	91950000	91951999	192
chr16	91952000	91953999	193
chr16	91954000	91955999	194
chr16	91956000	91957999	195
chr16	91958000	91959999	196
chr16	91960000	91961999	197
chr16	91962000	91963999	198
chr16	91964000	91965999	199
chr16	91966000	91967999	200
chr16	91968000	91969999	201
chr16	91970000	91971999	202
chr16	91972000	91973999	203
chr16	91974000	91975999	204
chr16	91976000	91977999	205
chr16	91978000	91979999	206
chr16	91980000	91981999	207
chr16	91982000	91983999	208
chr16	91984000	91985999	209
chr16	91986000	91987999	210
chr16	91988000	91989999	211
chr16	91990000	91991999	212
chr16	91992000	91993999	213
chr16	91994000	91995999	214
chr16	91996000	91997999	215
chr16	91998000	91999999	216
chr16	92000000	92001999	217
chr16	92002000	92003999	218
chr16	92004000	92005999	219
chr16	92006000	92007999	220
chr16	92008000	92009999	221
chr16	92010000	92011999	222
chr16	92012000	92013999	223
chr16	92014000	92015999	224
chr16	92016000	92017999	225
chr16	92018000	92019999	226
chr16	92020000	92021999	227
chr16	92022000	92023999	228
chr16	92024000	92025999	229
chr16	92026000	92027999	230
chr16	92028000	92029999	231
chr16	92030000	92031999	232
chr16	92032000	92033999	233
chr16	92034000	92035999	234
chr16	92036000	92037999	235
chr16	92038000	92039999	236
chr16	92040000	92041999	237
chr16	92042000	92043999	238
chr16	92044000	92045999	239
chr16	92046000	92047999	240
chr16	92048000	92049999	241
chr16	92050000	92051999	242
chr16	92052000	92053999	243
chr16	92054000	92055999	244
chr16	92056000	92057999	245
chr16	92058000	92059999	246
chr16	92060000	92061999	247
chr16	92062000	92063999	248
chr16	92064000	92065999	249
chr16	92066000	92067999	250
chr16	92068000	92069999	251
chr16	92070000	92071999	252
chr16	92072000	92073999	253
chr16	92074000	92075999	254
chr16	92076000	92077999	255
chr16	92078000	92079999	256
chr16	92080000	92081999	257
chr16	92082000	92083999	258
chr16	92084000	92085999	259
chr16	92086000	92087999	260
chr16	92088000	92089999	261
chr16	92090000	92091999	262
chr16	92092000	92093999	263
chr16	92094000	92095999	264
chr16	92096000	92097999	265
chr16	92098000	92099999	266
chr16	92100000	92101999	267
chr16	92102000	92103999	268
chr16	92104000	92105999	269
chr16	92106000	92107999	270
chr16	92108000	92109999	271
chr16	92110000	92111999	272
chr16	92112000	92113999	273
chr16	92114000	92115999	274
chr16	92116000	92117999	275
chr16	92118000	92119999	276
chr16	92120000	92121999	277
chr16	92122000	92123999	278
chr16	92124000	92125999	279
chr16	92126000	92127999	280
chr16	92128000	92129999	281
chr16	92130000	92131999	282
chr16	92132000	92133999	283
chr16	92134000	92135999	284
chr16	92136000	92137999	285
chr16	92138000	92139999	286
chr16	92140000	92141999	287
chr16	92142000	92143999	288
chr16	92144000	92145999	289
chr16	92146000	92147999	290
chr16	92148000	92149999	291
chr16	92150000	92151999	292
chr16	92152000	92153999	293
chr16	92154000	92155999	294
chr16	92156000	92157999	295
chr16	92158000	92159999	296
chr16	92160000	92161999	297
chr16	92162000	92163999	298
chr16	92164000	92165999	299
chr16	92166000	92167999	300
chr16	92168000	92169999	301
chr16	92170000	92171999	302
chr16	92172000	92173999	303
chr16	92174000	92175999	304
chr16	92176000	92177999	305
chr16	92178000	92179999	306
chr16	92180000	92181999	307
chr16	92182000	92183999	308
chr16	92184000	92185999	309
chr16	92186000	92187999	310
chr16	92188000	92189999	311
chr16	92190000	92191999	312
chr16	92192000	92193999	313
chr16	92194000	92195999	314
chr16	92196000	92197999	315
chr16	92198000	92199999	316
chr16	92200000	92201999	317
chr16	92202000	92203999	318
chr16	92204000	92205999	319
chr16	92206000	92207999	320
chr16	92208000	92209999	321
chr16	92210000	92211999	322
chr16	92212000	92213999	323
chr16	92214000	92215999	324
chr16	92216000	92217999	325
chr16	92218000	92219999	326
chr16	92220000	92221999	327
chr16	92222000	92223999	328
chr16	92224000	92225999	329
chr16	92226000	92227999	330
chr16	92228000	92229999	331
chr16	92230000	92231999	332
chr16	92232000	92233999	333
chr16	92234000	92235999	334
chr16	92236000	92237999	335
chr16	92238000	92239999	336
chr16	92240000	92241999	337
chr16	92242000	92243999	338
chr16	92244000	92245999	339
chr16	92246000	92247999	340
chr16	92248000	92249999	341
chr16	92250000	92251999	342
chr16	92252000	92253999	343
chr16	92254000	92255999	344
chr16	92256000	92257999	345
chr16	92258000	92259999	346
chr16	92260000	92261999	347
chr16	92262000	92263999	348
chr16	92264000	92265999	349
chr16	92266000	92267999	350
chr16	92268000	92269999	351
chr16	92270000	92271999	352
chr16	92272000	92273999	353
chr16	92274000	92275999	354
chr16	92276000	92277999	355
chr16	92278000	92279999	356
chr16	92280000	92281999	357
chr16	92282000	92283999	358
chr16	92284000	92285999	359
chr16	92286000	92287999	360
chr16	92288000	92289999	361
chr16	92290000	92291999	362
chr16	92292000	92293999	363
chr16	92294000	92295999	364
chr16	92296000	92297999	365
chr16	92298000	92299999	366
chr16	92300000	92301999	367
chr16	92302000	92303999	368
chr16	92304000	92305999	369
chr16	92306000	92307999	370
chr16	92308000	92309999	371
chr16	92310000	92311999	372
chr16	92312000	92313999	373
chr16	92314000	92315999	374
chr16	92316000	92317999	375
chr16	92318000	92319999	376
chr16	92320000	92321999	377
chr16	92322000	92323999	378
chr16	92324000	92325999	379
chr16	92326000	92327999	380
chr16	92328000	92329999	381
chr16	92330000	92331999	382
chr16	92332000	92333999	383
chr16	92334000	92335999	384
chr16	92336000	92337999	385
chr16	92338000	92339999	386
chr16	92340000	92341999	387
chr16	92342000	92343999	388
chr16	92344000	92345999	389
chr16	92346000	92347999	390
chr16	92348000	92349999	391
chr16	92350000	92351999	392
chr16	92352000	92353999	393
chr16	92354000	92355999	394
chr16	92356000	92357999	395
chr16	92358000	92359999	396
chr16	92360000	92361999	397
chr16	92362000	92363999	398
chr16	92364000	92365999	399
chr16	92366000	92367999	400
chr16	92368000	92369999	401
chr16	92370000	92371999	402
chr16	92372000	92373999	403
chr16	92374000	92375999	404
chr16	92376000	92377999	405
chr16	92378000	92379999	406
chr16	92380000	92381999	407
chr16	92382000	92383999	408
chr16	92384000	92385999	409
chr16	92386000	92387999	410
chr16	92388000	92389999	411
chr16	92390000	92391999	412
chr16	92392000	92393999	413
chr16	92394000	92395999	414
chr16	92396000	92397999	415
chr16	92398000	92399999	416
chr16	92400000	92401999	417
chr16	92402000	92403999	418
chr16	92404000	92405999	419
chr16	92406000	92407999	420
chr16	92408000	92409999	421
chr16	92410000	92411999	422
chr16	92412000	92413999	423
chr16	92414000	92415999	424
chr16	92416000	92417999	425
chr16	92418000	92419999	426
chr16	92420000	92421999	427
chr16	92422000	92423999	428
chr16	92424000	92425999	429
chr16	92426000	92427999	430
chr16	92428000	92429999	431
chr16	92430000	92431999	432
chr16	92432000	92433999	433
chr16	92434000	92435999	434
chr16	92436000	92437999	435
chr16	92438000	92439999	436
chr16	92440000	92441999	437
chr16	92442000	92443999	438
chr16	92444000	92445999	439
chr16	92446000	92447999	440
chr16	92448000	92449999	441
chr16	92450000	92451999	442
chr16	92452000	92453999	443
chr16	92454000	92455999	444
chr16	92456000	92457999	445
chr16	92458000	92459999	446
chr16	92460000	92461999	447
chr16	92462000	92463999	448
chr16	92464000	92465999	449
chr16	92466000	92467999	450
chr16	92468000	92469999	451
chr16	92470000	92471999	452
chr16	92472000	92473999	453
chr16	92474000	92475999	454
chr16	92476000	92477999	455
chr16	92478000	92479999	456
chr16	92480000	92481999	457
chr16	92482000	92483999	458
chr16	92484000	92485999	459
chr16	92486000	92487999	460
chr16	92488000	92489999	461
chr16	92490000	92491999	462
chr16	92492000	92493999	463
chr16	92494000	92495999	464
chr16	92496000	92497999	465
chr16	92498000	92499999	466
chr16	92500000	92501999	467
chr16	92502000	92503999	468
chr16	92504000	92505999	469
chr16	92506000	92507999	470
chr16	92508000	92509999	471
chr16	92510000	92511999	472
chr16	92512000	92513999	473
chr16	92514000	92515999	474
chr16	92516000	92517999	475
chr16	92518000	92519999	476
chr16	92520000	92521999	477
chr16	92522000	92523999	478
chr16	92524000	92525999	479
chr16	92526000	92527999	480
chr16	92528000	92529999	481
chr16	92530000	92531999	482
chr16	92532000	92533999	483
chr16	92534000	92535999	484
chr16	92536000	92537999	485
chr16	92538000	92539999	486
chr16	92540000	92541999	487
chr16	92542000	92543999	488
chr16	92544000	92545999	489
chr16	92546000	92547999	490
chr16	92548000	92549999	491
chr16	92550000	92551999	492
chr16	92552000	92553999	493
chr16	92554000	92555999	494
chr16	92556000	92557999	495
chr16	92558000	92559999	496
chr16	92560000	92561999	497
chr16	92562000	92563999	498
chr16	92564000	92565999	499
chr16	92566000	92567999	500
chr16	92568000	92569999	501
chr16	92570000	92571999	502
chr16	92572000	92573999	503
chr16	92574000	92575999	504
chr16	92576000	92577999	505
chr16	92578000	92579999	506
chr16	92580000	92581999	507
chr16	92582000	92583999	508
chr16	92584000	92585999	509
chr16	92586000	92587999	510
chr16	92588000	92589999	511
chr16	92590000	92591999	512
chr16	92592000	92593999	513
chr16	92594000	92595999	514
chr16	92596000	92597999	515
chr16	92598000	92599999	516
chr16	92600000	92601999	517
chr16	92602000	92603999	518
chr16	92604000	92605999	519
chr16	92606000	92607999	520
chr16	92608000	92609999	521
chr16	92610000	92611999	522
chr16	92612000	92613999	523
chr16	92614000	92615999	524
chr16	92616000	92617999	525
chr16	92618000	92619999	526
chr16	92620000	92621999	527
chr16	92622000	92623999	528
chr16	92624000	92625999	529
chr16	92626000	92627999	530
chr16	92628000	92629999	531
chr16	92630000	92631999	532
chr16	92632000	92633999	533
chr16	92634000	92635999	534
chr16	92636000	92637999	535
chr16	92638000	92639999	536
chr16	92640000	92641999	537
chr16	92642000	92643999	538
chr16	92644000	92645999	539
chr16	92646000	92647999	540
chr16	92648000	92649999	541
chr16	92650000	92651999	542
chr16	92652000	92653999	543
chr16	92654000	92655999	544
chr16	92656000	92657999	545
chr16	92658000	92659999	546
chr16	92660000	92661999	547
chr16	92662000	92663999	548
chr16	92664000	92665999	549
chr16	92666000	92667999	550
chr16	92668000	92669999	551
chr16	92670000	92671999	552
chr16	92672000	92673999	553
chr16	92674000	92675999	554
chr16	92676000	92677999	555
chr16	92678000	92679999	556
chr16	92680000	92681999	557
chr16	92682000	92683999	558
chr16	92684000	92685999	559
chr16	92686000	92687999	560
chr16	92688000	92689999	561
chr16	92690000	92691999	562
chr16	92692000	92693999	563
chr16	92694000	92695999	564
chr16	92696000	92697999	565
chr16	92698000	92699999	566
chr16	92700000	92701999	567
chr16	92702000	92703999	568
chr16	92704000	92705999	569
chr16	92706000	92707999	570
chr16	92708000	92709999	571
chr16	92710000	92711999	572
chr16	92712000	92713999	573
chr16	92714000	92715999	574
chr16	92716000	92717999	575
chr16	92718000	92719999	576
chr16	92720000	92721999	577
chr16	92722000	92723999	578
chr16	92724000	92725999	579
chr16	92726000	92727999	580
chr16	92728000	92729999	581
chr16	92730000	92731999	582
chr16	92732000	92733999	583
chr16	92734000	92735999	584
chr16	92736000	92737999	585
chr16	92738000	92739999	586
chr16	92740000	92741999	587
chr16	92742000	92743999	588
chr16	92744000	92745999	589
chr16	92746000	92747999	590
chr16	92748000	92749999	591
chr16	92750000	92751999	592
chr16	92752000	92753999	593
chr16	92754000	92755999	594
chr16	92756000	92757999	595
chr16	92758000	92759999	596
chr16	92760000	92761999	597
chr16	92762000	92763999	598
chr16	92764000	92765999	599
chr16	92766000	92767999	600
chr16	92768000	92769999	601
chr16	92770000	92771999	602
chr16	92772000	92773999	603
chr16	92774000	92775999	604
chr16	92776000	92777999	605
chr16	92778000	92779999	606
chr16	92780000	92781999	607
chr16	92782000	92783999	608
chr16	92784000	92785999	609
chr16	92786000	92787999	610
chr16	92788000	92789999	611
chr16	92790000	92791999	612
chr16	92792000	92793999	613
chr16	92794000	92795999	614
chr16	92796000	92797999	615
chr16	92798000	92799999	616
chr16	92800000	92801999	617
chr16	92802000	92803999	618
chr16	92804000	92805999	619
chr16	92806000	92807999	620
chr16	92808000	92809999	621
chr16	92810000	92811999	622
chr16	92812000	92813999	623
chr16	92814000	92815999	624
chr16	92816000	92817999	625
chr16	92818000	92819999	626
chr16	92820000	92821999	627
chr16	92822000	92823999	628
chr16	92824000	92825999	629
chr16	92826000	92827999	630
chr16	92828000	92829999	631
chr16	92830000	92831999	632
chr16	92832000	92833999	633
chr16	92834000	92835999	634
chr16	92836000	92837999	635
chr16	92838000	92839999	636
chr16	92840000	92841999	637
chr16	92842000	92843999	638
chr16	92844000	92845999	639
chr16	92846000	92847999	640
chr16	92848000	92849999	641
chr16	92850000	92851999	642
chr16	92852000	92853999	643
chr16	92854000	92855999	644
chr16	92856000	92857999	645
chr16	92858000	92859999	646
chr16	92860000	92861999	647
chr16	92862000	92863999	648
chr16	92864000	92865999	649
chr16	92866000	92867999	650
chr16	92868000	92869999	651
chr16	92870000	92871999	652
chr16	92872000	92873999	653
chr16	92874000	92875999	654
chr16	92876000	92877999	655
chr16	92878000	92879999	656
chr16	92880000	92881999	657
chr16	92882000	92883999	658
chr16	92884000	92885999	659
chr16	92886000	92887999	660
chr16	92888000	92889999	661
chr16	92890000	92891999	662
chr16	92892000	92893999	663
chr16	92894000	92895999	664
chr16	92896000	92897999	665
chr16	92898000	92899999	666
chr16	92900000	92901999	667
chr16	92902000	92903999	668
chr16	92904000	92905999	669
chr16	92906000	92907999	670
chr16	92908000	92909999	671
chr16	92910000	92911999	672
chr16	92912000	92913999	673
chr16	92914000	92915999	674
chr16	92916000	92917999	675
chr16	92918000	92919999	676
chr16	92920000	92921999	677
chr16	92922000	92923999	678
chr16	92924000	92925999	679
chr16	92926000	92927999	680
chr16	92928000	92929999	681
chr16	92930000	92931999	682
chr16	92932000	92933999	683
chr16	92934000	92935999	684
chr16	92936000	92937999	685
chr16	92938000	92939999	686
chr16	92940000	92941999	687
chr16	92942000	92943999	688
chr16	92944000	92945999	689
chr16	92946000	92947999	690
chr16	92948000	92949999	691
chr16	92950000	92951999	692
chr16	92952000	92953999	693
chr16	92954000	92955999	694
chr16	92956000	92957999	695
chr16	92958000	92959999	696
chr16	92960000	92961999	697
chr16	92962000	92963999	698
chr16	92964000	92965999	699
chr16	92966000	92967999	700
chr16	92968000	92969999	701
chr16	92970000	92971999	702
chr16	92972000	92973999	703
chr16	92974000	92975999	704
chr16	92976000	92977999	705
chr16	92978000	92979999	706
chr16	92980000	92981999	707
chr16	92982000	92983999	708
chr16	92984000	92985999	709
chr16	92986000	92987999	710
chr16	92988000	92989999	711
chr16	92990000	92991999	712
chr16	92992000	92993999	713
chr16	92994000	92995999	714
chr16	92996000	92997999	715
chr16	92998000	92999999	716
chr16	93000000	93001999	717
chr16	93002000	93003999	718
chr16	93004000	93005999	719
chr16	93006000	93007999	720
chr16	93008000	93009999	721
chr16	93010000	93011999	722
chr16	93012000	93013999	723
chr16	93014000	93015999	724
chr16	93016000	93017999	725
chr16	93018000	93019999	726
chr16	93020000	93021999	727
chr16	93022000	93023999	728
chr16	93024000	93025999	729
chr16	93026000	93027999	730
chr16	93028000	93029999	731
chr16	93030000	93031999	732
chr16	93032000	93033999	733
chr16	93034000	93035999	734
chr16	93036000	93037999	735
chr16	93038000	93039999	736
chr16	93040000	93041999	737
chr16	93042000	93043999	738
chr16	93044000	93045999	739
chr16	93046000	93047999	740
chr16	93048000	93049999	741
chr16	93050000	93051999	742
chr16	93052000	93053999	743
chr16	93054000	93055999	744
chr16	93056000	93057999	745
chr16	93058000	93059999	746
chr16	93060000	93061999	747
chr16	93062000	93063999	748
chr16	93064000	93065999	749
chr16	93066000	93067999	750
chr16	93068000	93069999	751
chr16	93070000	93071999	752
chr16	93072000	93073999	753
chr16	93074000	93075999	754
chr16	93076000	93077999	755
chr16	93078000	93079999	756
chr16	93080000	93081999	757
chr16	93082000	93083999	758
chr16	93084000	93085999	759
chr16	93086000	93087999	760
chr16	93088000	93089999	761
chr16	93090000	93091999	762
chr16	93092000	93093999	763
chr16	93094000	93095999	764
chr16	93096000	93097999	765
chr16	93098000	93099999	766
chr16	93100000	93101999	767
chr16	93102000	93103999	768
chr16	93104000	93105999	769
chr16	93106000	93107999	770
chr16	93108000	93109999	771
chr16	93110000	93111999	772
chr16	93112000	93113999	773
chr16	93114000	93115999	774
chr16	93116000	93117999	775
chr16	93118000	93119999	776
chr16	93120000	93121999	777
chr16	93122000	93123999	778
chr16	93124000	93125999	779
chr16	93126000	93127999	780
chr16	93128000	93129999	781
chr16	93130000	93131999	782
chr16	93132000	93133999	783
chr16	93134000	93135999	784
chr16	93136000	93137999	785
chr16	93138000	93139999	786
chr16	93140000	93141999	787
chr16	93142000	93143999	788
chr16	93144000	93145999	789
chr16	93146000	93147999	790
chr16	93148000	93149999	791
chr16	93150000	93151999	792
chr16	93152000	93153999	793
chr16	93154000	93155999	794
chr16	93156000	93157999	795
chr16	93158000	93159999	796
chr16	93160000	93161999	797
chr16	93162000	93163999	798
chr16	93164000	93165999	799
chr16	93166000	93167999	800
chr16	93168000	93169999	801
chr16	93170000	93171999	802
chr16	93172000	93173999	803
chr16	93174000	93175999	804
chr16	93176000	93177999	805
chr16	93178000	93179999	806
chr16	93180000	93181999	807
chr16	93182000	93183999	808
chr16	93184000	93185999	809
chr16	93186000	93187999	810
chr16	93188000	93189999	811
chr16	93190000	93191999	812
chr16	93192000	93193999	813
chr16	93194000	93195999	814
chr16	93196000	93197999	815
chr16	93198000	93199999	816
chr16	93200000	93201999	817
chr16	93202000	93203999	818
chr16	93204000	93205999	819
chr16	93206000	93207999	820
chr16	93208000	93209999	821
chr16	93210000	93211999	822
chr16	93212000	93213999	823
chr16	93214000	93215999	824
chr16	93216000	93217999	825
chr16	93218000	93219999	826
chr16	93220000	93221999	827
chr16	93222000	93223999	828
chr16	93224000	93225999	829
chr16	93226000	93227999	830
chr16	93228000	93229999	831
chr16	93230000	93231999	832
chr16	93232000	93233999	833
chr16	93234000	93235999	834
chr16	93236000	93237999	835
chr16	93238000	93239999	836
chr16	93240000	93241999	837
chr16	93242000	93243999	838
chr16	93244000	93245999	839
chr16	93246000	93247999	840
chr16	93248000	93249999	841
chr16	93250000	93251999	842
chr16	93252000	93253999	843
chr16	93254000	93255999	844
chr16	93256000	93257999	845
chr16	93258000	93259999	846
chr16	93260000	93261999	847
chr16	93262000	93263999	848
chr16	93264000	93265999	849
chr16	93266000	93267999	850
chr16	93268000	93269999	851
chr16	93270000	93271999	852
chr16	93272000	93273999	853
chr16	93274000	93275999	854
chr16	93276000	93277999	855
chr16	93278000	93279999	856
chr16	93280000	93281999	857
chr16	93282000	93283999	858
chr16	93284000	93285999	859
chr16	93286000	93287999	860
chr16	93288000	93289999	861
chr16	93290000	93291999	862
chr16	93292000	93293999	863
chr16	93294000	93295999	864
chr16	93296000	93297999	865
chr16	93298000	93299999	866
chr16	93300000	93301999	867
chr16	93302000	93303999	868
chr16	93304000	93305999	869
chr16	93306000	93307999	870
chr16	93308000	93309999	871
chr16	93310000	93311999	872
chr16	93312000	93313999	873
chr16	93314000	93315999	874
chr16	93316000	93317999	875
chr16	93318000	93319999	876
chr16	93320000	93321999	877
chr16	93322000	93323999	878
chr16	93324000	93325999	879
chr16	93326000	93327999	880
chr16	93328000	93329999	881
chr16	93330000	93331999	882
chr16	93332000	93333999	883
chr16	93334000	93335999	884
chr16	93336000	93337999	885
chr16	93338000	93339999	886
chr16	93340000	93341999	887
chr16	93342000	93343999	888
chr16	93344000	93345999	889
chr16	93346000	93347999	890
chr16	93348000	93349999	891
chr16	93350000	93351999	892
chr16	93352000	93353999	893
chr16	93354000	93355999	894
chr16	93356000	93357999	895
chr16	93358000	93359999	896
chr16	93360000	93361999	897
chr16	93362000	93363999	898
chr16	93364000	93365999	899
chr16	93366000	93367999	900
chr16	93368000	93369999	901
chr16	93370000	93371999	902
chr16	93372000	93373999	903
chr16	93374000	93375999	904
chr16	93376000	93377999	905
chr16	93378000	93379999	906
chr16	93380000	93381999	907
chr16	93382000	93383999	908
chr16	93384000	93385999	909
chr16	93386000	93387999	910
chr16	93388000	93389999	911
chr16	93390000	93391999	912
chr16	93392000	93393999	913
chr16	93394000	93395999	914
chr16	93396000	93397999	915
chr16	93398000	93399999	916
chr16	93400000	93401999	917
chr16	93402000	93403999	918
chr16	93404000	93405999	919
chr16	93406000	93407999	920
chr16	93408000	93409999	921
chr16	93410000	93411999	922
chr16	93412000	93413999	923
chr16	93414000	93415999	924
chr16	93416000	93417999	925
chr16	93418000	93419999	926
chr16	93420000	93421999	927
chr16	93422000	93423999	928
chr16	93424000	93425999	929
chr16	93426000	93427999	930
chr16	93428000	93429999	931
chr16	93430000	93431999	932
chr16	93432000	93433999	933
chr16	93434000	93435999	934
chr16	93436000	93437999	935
chr16	93438000	93439999	936
chr16	93440000	93441999	937
chr16	93442000	93443999	938
chr16	93444000	93445999	939
chr16	93446000	93447999	940
chr16	93448000	93449999	941
chr16	93450000	93451999	942
chr16	93452000	93453999	943
chr16	93454000	93455999	944
chr16	93456000	93457999	945
chr16	93458000	93459999	946
chr16	93460000	93461999	947
chr16	93462000	93463999	948
chr16	93464000	93465999	949
chr16	93466000	93467999	950
chr16	93468000	93469999	951
chr16	93470000	93471999	952
chr16	93472000	93473999	953
chr16	93474000	93475999	954
chr16	93476000	93477999	955
chr16	93478000	93479999	956
chr16	93480000	93481999	957
chr16	93482000	93483999	958
chr16	93484000	93485999	959
chr16	93486000	93487999	960
chr16	93488000	93489999	961
chr16	93490000	93491999	962
chr16	93492000	93493999	963
chr16	93494000	93495999	964
chr16	93496000	93497999	965
chr16	93498000	93499999	966
chr16	93500000	93501999	967
chr16	93502000	93503999	968
chr16	93504000	93505999	969
chr16	93506000	93507999	970
chr16	93508000	93509999	971
chr16	93510000	93511999	972
chr16	93512000	93513999	973
chr16	93514000	93515999	974
chr16	93516000	93517999	975
chr16	93518000	93519999	976
chr16	93520000	93521999	977
chr16	93522000	93523999	978
chr16	93524000	93525999	979
chr16	93526000	93527999	980
chr16	93528000	93529999	981
chr16	93530000	93531999	982
chr16	93532000	93533999	983
chr16	93534000	93535999	984
chr16	93536000	93537999	985
chr16	93538000	93539999	986
chr16	93540000	93541999	987
chr16	93542000	93543999	988
chr16	93544000	93545999	989
chr16	93546000	93547999	990
chr16	93548000	93549999	991
chr16	93550000	93551999	992
chr16	93552000	93553999	993
chr16	93554000	93555999	994
chr16	93556000	93557999	995
chr16	93558000	93559999	996
chr16	93560000	93561999	997
chr16	93562000	93563999	998
chr16	93564000	93565999	999
